time,y,z,x
1610991517878339600,-0.054110050201416016,-0.2369699478149414,-0.017892003059387207
1610991517890850000,-0.06368684768676758,-0.1388082504272461,-0.05859345197677612
1610991517902094300,-0.015802860260009766,0.061107635498046875,-0.043031156063079834
1610991517912717800,0.05243194103240967,0.2682065963745117,0.027597784996032715
1610991517923027000,0.09646129608154297,0.49485015869140625,0.05287885665893555
1610991517933180000,0.11634206771850586,0.643956184387207,-0.045182108879089355
1610991517943273200,0.12232756614685059,0.6248025894165039,0.08290767669677734
1610991517953323300,0.13670885562896729,0.6719751358032227,0.0849447250366211
1610991517963353600,0.1283130645751953,0.6212472915649414,0.07773423194885254
1610991517973458400,0.09220945835113525,0.4394216537475586,0.06084930896759033
1610991517983441400,0.03391265869140625,0.15612125396728516,0.023737549781799316
1610991517993407700,-0.016643762588500977,-0.07354354858398438,-0.011246204376220703
1610991518004177000,-0.032170772552490234,-0.14014530181884766,-0.020424723625183105
1610991518013766100,0.006298542022705078,0.02829456329345703,0.00384521484375
1610991518023551500,0.06828093528747559,0.32163047790527344,0.04189252853393555
1610991518033528800,0.10219419002532959,0.5169715881347656,0.07068037986755371
1610991518044333000,0.08626997470855713,0.4712238311767578,0.06829631328582764
1610991518054599000,0.04992365837097168,0.2838630676269531,0.0417400598526001
1610991518064190500,0.0058591365814208984,0.03290081024169922,0.004730820655822754
1610991518074042400,-0.030155539512634277,-0.16238784790039062,-0.02282261848449707
1610991518083711700,-0.0649113655090332,-0.3314199447631836,-0.049028873443603516
1610991518093522400,-0.08961224555969238,-0.4295082092285156,-0.06581926345825195
1610991518103429600,-0.08499836921691895,-0.39058399200439453,-0.05779457092285156
1610991518113378800,-0.07287979125976562,-0.3315420150756836,-0.04958498477935791
1610991518123354000,-0.06855082511901855,-0.3134737014770508,-0.04988253116607666
1610991518133504000,-0.07848143577575684,-0.3539600372314453,-0.05993187427520752
1610991518143420000,-0.07795023918151855,-0.3417854309082031,-0.05833613872528076
1610991518155621600,0.04486513137817383,0.1980581283569336,0.033239126205444336
1610991518165166300,0.10861468315124512,0.5020198822021484,0.09374594688415527
1610991518174281500,0.14682722091674805,0.7115011215209961,0.14792108535766602
1610991518184081000,0.1840066909790039,0.9205265045166016,0.20272302627563477
1610991518193710800,0.2026289701461792,1.0317211151123047,0.23860645294189453
1610991518203690000,0.22080039978027344,1.1133222579956055,0.26111435890197754
1610991518213529000,0.25156259536743164,1.2422809600830078,0.29039549827575684
1610991518223440400,0.2417912483215332,1.1603717803955078,0.27052879333496094
1610991518233421000,0.18066716194152832,0.8281316757202148,0.19988799095153809
1610991518243408400,0.08996915817260742,0.38430213928222656,0.09673643112182617
1610991518253376500,-0.012583732604980469,-0.04915046691894531,-0.012383460998535156
1610991518263365400,-0.0902712345123291,-0.32554054260253906,-0.08112168312072754
1610991518273348600,-0.13324427604675293,-0.45953369140625,-0.11343002319335938
1610991518283346700,-0.12134170532226562,-0.4147071838378906,-0.10135698318481445
1610991518293570000,-0.03551888465881348,-0.12562084197998047,-0.029214143753051758
1610991518303458000,0.0676267147064209,0.25496864318847656,0.05740237236022949
1610991518313405000,0.12160015106201172,0.4964914321899414,0.11296343803405762
1610991518323380000,0.11525774002075195,0.4946565628051758,0.11637377738952637
1610991518333362400,0.0853884220123291,0.37157535552978516,0.08732914924621582
1610991518343357700,0.03183698654174805,0.13319969177246094,0.030346155166625977
1610991518353350400,-0.029311656951904297,-0.11366844177246094,-0.025831937789916992
1610991518363351600,-0.14268898963928223,-0.47132301330566406,-0.11425399780273438
1610991518373340700,-0.18220782279968262,-0.5673789978027344,-0.14452075958251953
1610991518383348700,-0.21728014945983887,-0.6441459655761719,-0.16938233375549316
1610991518393344800,-0.21592187881469727,-0.6196327209472656,-0.16083621978759766
1610991518403347700,-0.1806042194366455,-0.5123796463012695,-0.12870287895202637
1610991518413340000,-0.14136123657226562,-0.4064216613769531,-0.10184431076049805
1610991518423358200,-0.11476802825927734,-0.33872032165527344,-0.08677458763122559
1610991518433347800,-0.09511470794677734,-0.2927970886230469,-0.07550859451293945
1610991518443358700,-0.07221341133117676,-0.23567581176757812,-0.05978560447692871
1610991518453363000,-0.06207609176635742,-0.2120990753173828,-0.05294203758239746
1610991518463353600,-0.05948448181152344,-0.21039962768554688,-0.05236029624938965
1610991518473356000,-0.04693174362182617,-0.16775226593017578,-0.04070448875427246
1610991518483362000,-0.05604982376098633,-0.19863414764404297,-0.04887866973876953
1610991518493365000,-0.09771275520324707,-0.3379182815551758,-0.08784127235412598
1610991518503355100,-0.15622758865356445,-0.5156345367431641,-0.13951730728149414
1610991518513367600,-0.21591830253601074,-0.6724014282226562,-0.18474555015563965
1610991518523375900,-0.23879313468933105,-0.7081260681152344,-0.18981170654296875
1610991518533359900,-0.18389439582824707,-0.5406951904296875,-0.1396787166595459
1610991518543346200,-0.11907458305358887,-0.35709095001220703,-0.09279608726501465
1610991518553348400,-0.06224536895751953,-0.1918659210205078,-0.05057168006896973
1610991518563358200,-0.02992534637451172,-0.09598636627197266,-0.024905920028686523
1610991518573371100,0.025914430618286133,0.08629512786865234,0.02101612091064453
1610991518583861200,0.020311832427978516,0.06845760345458984,0.016594648361206055
1610991518593613300,-0.0025849342346191406,-0.008727073669433594,-0.0020987987518310547
1610991518603479600,-0.04520106315612793,-0.13945579528808594,-0.03522443771362305
1610991518613410300,-0.06676459312438965,-0.19344234466552734,-0.049509286880493164
1610991518623390700,-0.07847309112548828,-0.20923328399658203,-0.055556297302246094
1610991518633371400,-0.10158848762512207,-0.25336170196533203,-0.06964683532714844
1610991518643352600,-0.1420879364013672,-0.3384132385253906,-0.09513998031616211
1610991518653343000,-0.1903219223022461,-0.43447399139404297,-0.12175226211547852
1610991518663346400,-0.20034527778625488,-0.44242286682128906,-0.11978840827941895
1610991518673342700,-0.14644408226013184,-0.3229351043701172,-0.08401656150817871
1610991518683356400,-0.06965398788452148,-0.15721893310546875,-0.039891719818115234
1610991518693354000,0.019823312759399414,0.04631519317626953,0.011486053466796875
1610991518703349500,0.10645532608032227,0.2596311569213867,0.06270790100097656
1610991518713376500,0.1374063491821289,0.3401966094970703,0.0803687572479248
1610991518723360300,0.11184930801391602,0.27817344665527344,0.06360864639282227
1610991518733469700,0.03642630577087402,0.08840465545654297,0.020020484924316406
1610991518743429000,-0.05981945991516113,-0.13963794708251953,-0.031581878662109375
1610991518753390800,-0.1273796558380127,-0.28624725341796875,-0.06395542621612549
1610991518763369500,-0.15049242973327637,-0.3299856185913086,-0.07302522659301758
1610991518773371100,-0.060849905014038086,-0.13660240173339844,-0.028369426727294922
1610991518783382000,0.036194801330566406,0.08698272705078125,0.01681983470916748
1610991518793370600,0.13538265228271484,0.3571348190307617,0.06707417964935303
1610991518803362000,0.22917771339416504,0.6627798080444336,0.12050437927246094
