time,qy,qx,yaw,qw,qz,roll,pitch
1610991517923027000,-0.05259578675031662,0.09569919109344482,-0.010578959248960018,0.9940198659896851,0.0001603722630534321,-0.10674138367176056,-0.19140347838401794
1610991517933180000,-0.06486939638853073,0.09599688649177551,-0.01536504551768303,0.9932647347450256,0.0013231458142399788,-0.13191062211990356,-0.1917009800672531
1610991517943273200,-0.06486939638853073,0.09599688649177551,-0.01536504551768303,0.9932647347450256,0.0013231458142399788,-0.13191062211990356,-0.1917009800672531
1610991517953323300,-0.06165347993373871,0.09976096451282501,-0.0173651073127985,0.9930967092514038,0.0023762823548167944,-0.12574000656604767,-0.19916565716266632
1610991517963353600,-0.04891269654035568,0.10762038826942444,-0.2470598965883255,0.9861746430397034,0.1161254271864891,-0.12431598454713821,-0.202281653881073
1610991517973458400,-0.055004630237817764,0.10979310423135757,-0.25117042660713196,0.985470712184906,0.11733455955982208,-0.1374758780002594,-0.20491904020309448
1610991517983441400,-0.05917847529053688,0.11482980102300644,-0.28530263900756836,0.9826473593711853,0.13310261070728302,-0.1507893204689026,-0.21149395406246185
1610991517993407700,-0.05891580507159233,0.11917466670274734,-0.28672152757644653,0.9821112751960754,0.13335613906383514,-0.15173880755901337,-0.22014589607715607
1610991518004177000,-0.05492068827152252,0.12040120363235474,-0.2907671630382538,0.9818822741508484,0.1356263905763626,-0.14459434151649475,-0.2233957052230835
1610991518013766100,-0.05086732283234596,0.11672892421483994,-0.2897264361381531,0.9825021624565125,0.13592809438705444,-0.1352701038122177,-0.21724915504455566
1610991518023551500,-0.05021194741129875,0.11086200177669525,-0.26355037093162537,0.9848188161849976,0.12377571314573288,-0.129472017288208,-0.20741185545921326
1610991518033528800,-0.054212238639593124,0.10443670302629471,-0.26567521691322327,0.9851508736610413,0.12502719461917877,-0.13587288558483124,-0.19341957569122314
1610991518044333000,-0.05853649973869324,0.09835594147443771,-0.27801892161369324,0.9847164750099182,0.1312747299671173,-0.1439020037651062,-0.17929579317569733
1610991518054599000,-0.060018595308065414,0.09507717937231064,-0.27918824553489685,0.9848467111587524,0.13204260170459747,-0.1459982991218567,-0.17227374017238617
1610991518064190500,-0.05711120367050171,0.09664934873580933,-0.30342742800712585,0.9831848740577698,0.14403021335601807,-0.14278791844844818,-0.17448082566261292
1610991518074042400,-0.05500749126076698,0.09997984021902084,-0.3040483295917511,0.9829487204551697,0.14418773353099823,-0.13971713185310364,-0.18168522417545319
1610991518083711700,-0.05835813283920288,0.10491747409105301,-0.29268965125083923,0.9831529259681702,0.13782966136932373,-0.1468706727027893,-0.19137898087501526
1610991518093522400,-0.059838391840457916,0.11118601262569427,-0.29527387022972107,0.9823089241981506,0.13829836249351501,-0.15201620757579803,-0.2032841295003891
1610991518103429600,-0.056264109909534454,0.11531291902065277,-0.3020971417427063,0.981580913066864,0.14154918491840363,-0.14690648019313812,-0.21203486621379852
1610991518113378800,-0.056682806462049484,0.11624763160943985,-0.3039710223674774,0.9813351035118103,0.14232049882411957,-0.1482386738061905,-0.21364304423332214
1610991518123354000,-0.06202251836657524,0.11617093533277512,-0.2944689393043518,0.9817584753036499,0.13714230060577393,-0.15784281492233276,-0.2126917839050293
1610991518133504000,-0.06645161658525467,0.11821702867746353,-0.2983371317386627,0.9810561537742615,0.13833977282047272,-0.1677309274673462,-0.21522708237171173
1610991518143420000,-0.0653061643242836,0.12193828821182251,-0.32021456956863403,0.9791622757911682,0.14868628978729248,-0.1690542995929718,-0.22117328643798828
1610991518155621600,-0.06523841619491577,0.12146301567554474,-0.3219684064388275,0.9790858030319214,0.14960521459579468,-0.16895000636577606,-0.22009816765785217
1610991518165166300,-0.07352094352245331,0.1176559329032898,-0.326363205909729,0.9786927700042725,0.1513679027557373,-0.18458986282348633,-0.20957131683826447
1610991518174281500,-0.08402323722839355,0.11446967720985413,-0.3323971629142761,0.977860152721405,0.15370844304561615,-0.2049797773361206,-0.19935841858386993
1610991518184081000,-0.08760502189397812,0.11434614658355713,-0.381484717130661,0.9735438823699951,0.17737740278244019,-0.21681836247444153,-0.1927550882101059
1610991518193710800,-0.09282398968935013,0.11366593092679977,-0.38530468940734863,0.9728657603263855,0.17887422442436218,-0.22724026441574097,-0.1890803873538971
1610991518203690000,-0.09245332330465317,0.11613357812166214,-0.41559454798698425,0.9698455929756165,0.19330039620399475,-0.23040001094341278,-0.19067402184009552
1610991518213529000,-0.09154529869556427,0.11807854473590851,-0.41734814643859863,0.9695707559585571,0.19393153488636017,-0.22963064908981323,-0.19469159841537476
1610991518223440400,-0.09071800112724304,0.1206473708152771,-0.41671156883239746,0.9694594740867615,0.19329454004764557,-0.22906871140003204,-0.20018933713436127
1610991518233421000,-0.09329036623239517,0.12577636539936066,-0.4204077124595642,0.9684175252914429,0.19402286410331726,-0.2368033528327942,-0.20892372727394104
1610991518243408400,-0.09629416465759277,0.1337524950504303,-0.4230253994464874,0.9671280980110168,0.19365194439888,-0.2466117888689041,-0.22326679527759552
1610991518253376500,-0.09394839406013489,0.1437017321586609,-0.42568644881248474,0.9659701585769653,0.19345596432685852,-0.2468189001083374,-0.24367782473564148
1610991518263365400,-0.09122888743877411,0.15223343670368195,-0.4168481230735779,0.9660029411315918,0.1879911571741104,-0.24421584606170654,-0.26283109188079834
1610991518273348600,-0.08874492347240448,0.15762928128242493,-0.4187672436237335,0.96531742811203,0.1882544308900833,-0.24199970066547394,-0.2743396461009979
1610991518283346700,-0.08917924761772156,0.15766413509845734,-0.3954695463180542,0.9674010276794434,0.17698673903942108,-0.23969216644763947,-0.2770109474658966
1610991518293570000,-0.08467337489128113,0.15261322259902954,-0.39440402388572693,0.9684426784515381,0.17792831361293793,-0.2284163534641266,-0.26868385076522827
1610991518303458000,-0.08381669968366623,0.14403150975704193,-0.3817755877971649,0.9706580638885498,0.17335699498653412,-0.22146467864513397,-0.2532486021518707
1610991518313405000,-0.08663833886384964,0.13526318967342377,-0.3839534521102905,0.9712886214256287,0.17548814415931702,-0.2237086445093155,-0.23449435830116272
1610991518323380000,-0.09070393443107605,0.13082575798034668,-0.39425158500671387,0.9705585837364197,0.1807583123445511,-0.2310851365327835,-0.22300082445144653
1610991518333362400,-0.09072858095169067,0.12968005239963531,-0.3961494266986847,0.9705038070678711,0.1818620264530182,-0.23085731267929077,-0.22049206495285034
1610991518343357700,-0.08556966483592987,0.1337975710630417,-0.40762168169021606,0.9693766236305237,0.18731023371219635,-0.22369137406349182,-0.22934973239898682
1610991518353350400,-0.08345531672239304,0.14212217926979065,-0.4102555811405182,0.9683447480201721,0.18747016787528992,-0.223465234041214,-0.2464427798986435
1610991518363351600,-0.0876009464263916,0.16173000633716583,-0.39197009801864624,0.9672732353210449,0.17479147017002106,-0.2378203123807907,-0.2861391007900238
1610991518373340700,-0.09100262820720673,0.1705123335123062,-0.39873501658439636,0.9652373194694519,0.17595794796943665,-0.24941086769104004,-0.3017006516456604
1610991518383348700,-0.09284095466136932,0.1779281198978424,-0.4035586416721344,0.963610053062439,0.17657284438610077,-0.2571207284927368,-0.3153195381164551
1610991518393344800,-0.09002301841974258,0.18248678743839264,-0.4061068892478943,0.9628878235816956,0.17731770873069763,-0.25397107005119324,-0.3252052068710327
1610991518403347700,-0.08658280223608017,0.18341222405433655,-0.3973739445209503,0.9637206792831421,0.17351078987121582,-0.24610604345798492,-0.3293945789337158
1610991518413340000,-0.08650507032871246,0.1815279722213745,-0.40016841888427734,0.9637759923934937,0.1752151995897293,-0.24556605517864227,-0.32529738545417786
1610991518423358200,-0.09073176234960556,0.17766736447811127,-0.3906582295894623,0.9649029970169067,0.17077580094337463,-0.2507745325565338,-0.31716474890708923
1610991518433347800,-0.09255169332027435,0.1720648556947708,-0.3932647705078125,0.9653810262680054,0.1728219836950302,-0.25235703587532043,-0.3049299418926239
1610991518443358700,-0.09131249040365219,0.16453033685684204,-0.4060171842575073,0.9654026627540588,0.18052609264850616,-0.24843451380729675,-0.28870123624801636
1610991518453363000,-0.09072423726320267,0.1583777815103531,-0.4063572287559509,0.9662293791770935,0.18189670145511627,-0.2445700764656067,-0.27656587958335876
1610991518463353600,-0.09094517678022385,0.1542309671640396,-0.41171929240226746,0.9662524461746216,0.18519730865955353,-0.24387963116168976,-0.26754701137542725
1610991518473356000,-0.08854002505540848,0.15277951955795288,-0.4115734398365021,0.966612696647644,0.18568512797355652,-0.23843958973884583,-0.26558738946914673
1610991518483362000,-0.08982095122337341,0.15386603772640228,-0.41013845801353455,0.9665220379829407,0.18464192748069763,-0.2412763237953186,-0.2674369812011719
1610991518493365000,-0.0951014831662178,0.15790881216526031,-0.41532590985298157,0.9651544690132141,0.18573513627052307,-0.2542705535888672,-0.2728586494922638
1610991518503355100,-0.09726941585540771,0.16522090137004852,-0.43180227279663086,0.9624905586242676,0.19197091460227966,-0.26424193382263184,-0.28452470898628235
1610991518513367600,-0.09707039594650269,0.17327681183815002,-0.43494394421577454,0.961108386516571,0.19189345836639404,-0.2681520879268646,-0.30031514167785645
1610991518523375900,-0.09264694899320602,0.17948941886425018,-0.4318304657936096,0.9608244895935059,0.1897803694009781,-0.261878103017807,-0.31493061780929565
1610991518533359900,-0.08798657357692719,0.18011003732681274,-0.4307211637496948,0.961139440536499,0.18981488049030304,-0.2527419328689575,-0.31815996766090393
1610991518543346200,-0.09116879105567932,0.17652159929275513,-0.4095631241798401,0.963401198387146,0.17996281385421753,-0.25408750772476196,-0.3123631179332733
1610991518553348400,-0.09363481402397156,0.17295077443122864,-0.41189536452293396,0.9635396003723145,0.1814166158437729,-0.25772276520729065,-0.3039757311344147
1610991518563358200,-0.09213289618492126,0.16787651181221008,-0.42194563150405884,0.9634326696395874,0.18742069602012634,-0.25388652086257935,-0.2931196391582489
1610991518573371100,-0.08618762344121933,0.1618868112564087,-0.4185164272785187,0.9649533033370972,0.18769577145576477,-0.2388371080160141,-0.2838694155216217
1610991518583861200,-0.08679050952196121,0.16139425337314606,-0.40851008892059326,0.9659014344215393,0.1829037219285965,-0.23840151727199554,-0.2838287651538849
1610991518593613300,-0.08747390657663345,0.16486862301826477,-0.4111485481262207,0.9651497602462769,0.18344655632972717,-0.2416948527097702,-0.29020872712135315
1610991518603479600,-0.08854512870311737,0.17241592705249786,-0.4128497540950775,0.963873565196991,0.1827029436826706,-0.24749894440174103,-0.3047129809856415
1610991518613410300,-0.08772841840982437,0.1814303994178772,-0.4163391888141632,0.9622837901115417,0.1827472299337387,-0.25056159496307373,-0.3226815164089203
1610991518623390700,-0.08935534954071045,0.19412147998809814,-0.41519391536712646,0.9602872133255005,0.17939089238643646,-0.2595234811306,-0.34773120284080505
1610991518633371400,-0.09062600135803223,0.20518647134304047,-0.4205142855644226,0.9578733444213867,0.1793438345193863,-0.2682497501373291,-0.3688884377479553
1610991518643352600,-0.09168533235788345,0.21289297938346863,-0.4203585982322693,0.9564549326896667,0.1773819476366043,-0.27404850721359253,-0.3840930461883545
1610991518653343000,-0.08933398872613907,0.22004473209381104,-0.42245879769325256,0.9550946950912476,0.17718327045440674,-0.2732234299182892,-0.399187833070755
1610991518663346400,-0.08483172953128815,0.22487451136112213,-0.41218301653862,0.955298125743866,0.17216435074806213,-0.2644525468349457,-0.4119908809661865
1610991518673342700,-0.08011937141418457,0.22467762231826782,-0.4100061357021332,0.9557598829269409,0.17211633920669556,-0.2544512450695038,-0.4135865271091461
1610991518683356400,-0.08046527206897736,0.21938888728618622,-0.3885999917984009,0.9585170745849609,0.1632145792245865,-0.24832798540592194,-0.40531662106513977
1610991518693354000,-0.07926178723573685,0.21320506930351257,-0.38771820068359375,0.9598250389099121,0.16430780291557312,-0.24296918511390686,-0.39329344034194946
1610991518703349500,-0.07819696515798569,0.2059151828289032,-0.3844835162162781,0.9614790678024292,0.16444489359855652,-0.2369900494813919,-0.3792760670185089
1610991518713376500,-0.07632900774478912,0.20308423042297363,-0.3835282027721405,0.9621564149856567,0.16488148272037506,-0.23182976245880127,-0.37430647015571594
1610991518723360300,-0.07369796931743622,0.20212867856025696,-0.37979552149772644,0.9627513289451599,0.16377614438533783,-0.22544610500335693,-0.37369656562805176
1610991518733469700,-0.07140552997589111,0.20630194246768951,-0.38006162643432617,0.9620810151100159,0.16352690756320953,-0.22269681096076965,-0.38289231061935425
1610991518743429000,-0.07055677473545074,0.21220524609088898,-0.37436115741729736,0.9614697694778442,0.15989571809768677,-0.2224162220954895,-0.39574357867240906
1610991518753390800,-0.06783461570739746,0.2186790555715561,-0.3748597204685211,0.9602943658828735,0.15941323339939117,-0.2198178917169571,-0.40973368287086487
1610991518763369500,-0.0670517161488533,0.22257877886295319,-0.3647354543209076,0.9603182673454285,0.15411606431007385,-0.21779507398605347,-0.4189762473106384
1610991518773371100,-0.061960164457559586,0.2177698016166687,-0.3609289228916168,0.9617388844490051,0.15425822138786316,-0.20474465191364288,-0.4112546145915985
1610991518783382000,-0.059714462608098984,0.20495553314685822,-0.340624064207077,0.9657588601112366,0.1474357396364212,-0.1910441368818283,-0.3879236578941345
1610991518793370600,-0.06006639823317528,0.18947862088680267,-0.33959490060806274,0.9685940742492676,0.14938361942768097,-0.1856481283903122,-0.35662102699279785
1610991518803362000,-0.05920929089188576,0.17542773485183716,-0.3469572365283966,0.9703826308250427,0.15516722202301025,-0.179853618144989,-0.3279356360435486
1610991518813351200,-0.06062211096286774,0.1627381294965744,-0.34684327244758606,0.9722490906715393,0.15675757825374603,-0.17784307897090912,-0.30200812220573425
1610991518823357200,-0.060390960425138474,0.15320704877376556,-0.35915759205818176,0.9726096391677856,0.16404564678668976,-0.1755339652299881,-0.2819274961948395
1610991518833355000,-0.05409115552902222,0.1429711878299713,-0.35488757491111755,0.9745151996612549,0.1641758382320404,-0.15849922597408295,-0.2639484405517578
1610991518843349500,-0.035747263580560684,0.13749052584171295,-0.3443126380443573,0.976511538028717,0.16199883818626404,-0.11861258745193481,-0.2598547339439392
1610991518853357000,-0.025749096646904945,0.14258988201618195,-0.34013831615448,0.976302444934845,0.16074450314044952,-0.0999971553683281,-0.27354222536087036
1610991518863356700,-0.035452019423246384,0.14556892216205597,-0.2844851613044739,0.9798079133033752,0.13239870965480804,-0.11261744797229767,-0.27949631214141846
1610991518873361000,-0.03258080780506134,0.14511790871620178,-0.2854330241680145,0.9798539876937866,0.13328713178634644,-0.10687103122472763,-0.2793215215206146
1610991518883350800,-0.03155301511287689,0.14371280372142792,-0.28915178775787354,0.9798122048377991,0.13534851372241974,-0.10490713268518448,-0.2765951454639435
1610991518893344300,-0.033286597579717636,0.14184820652008057,-0.28855210542678833,0.9800739884376526,0.1350039690732956,-0.1077195256948471,-0.27241259813308716
1610991518903340500,-0.03696514293551445,0.1398008018732071,-0.29539865255355835,0.979815661907196,0.13802450895309448,-0.1153615266084671,-0.2669117748737335
1610991518913418200,-0.04241332784295082,0.13775095343589783,-0.2927885353565216,0.9801303744316101,0.1362730711698532,-0.12525708973407745,-0.26143619418144226
1610991518924049000,-0.04712480679154396,0.13645067811012268,-0.3192889392375946,0.9782984852790833,0.14863638579845428,-0.13766531646251678,-0.2557489573955536
1610991518933700600,-0.05395370349287987,0.13488279283046722,-0.31497201323509216,0.9785756468772888,0.14589464664459229,-0.1502009928226471,-0.25086596608161926
1610991518943527200,-0.05663502216339111,0.13508328795433044,-0.35539352893829346,0.9753381609916687,0.16510739922523499,-0.16063986718654633,-0.24731551110744476
1610991518953433000,-0.06024438887834549,0.1349334567785263,-0.35103392601013184,0.9755645990371704,0.16259561479091644,-0.16721929609775543,-0.24616014957427979
1610991518963387100,-0.058869458734989166,0.13671594858169556,-0.3814294636249542,0.9728519916534424,0.17720693349838257,-0.16892901062965393,-0.24766884744167328
1610991518973374200,-0.057314682751894,0.13768641650676727,-0.37865206599235535,0.9730412364006042,0.17592138051986694,-0.16589251160621643,-0.2503916025161743
1610991518983353600,-0.05393379554152489,0.13756901025772095,-0.37900158762931824,0.9731456637382507,0.17650385200977325,-0.15918610990047455,-0.25134849548339844
1610991518993343200,-0.049748048186302185,0.1362268328666687,-0.3785153031349182,0.973479688167572,0.17693142592906952,-0.15029123425483704,-0.2502272427082062
1610991519003352000,-0.04521279036998749,0.13418981432914734,-0.37882199883461,0.9738155007362366,0.17785488069057465,-0.14053097367286682,-0.24779778718948364
1610991519013426400,-0.040728215128183365,0.1315682828426361,-0.3803941309452057,0.9740818738937378,0.1794310361146927,-0.130799800157547,-0.24411819875240326
1610991519023387000,-0.03677573427557945,0.12859651446342468,-0.38197407126426697,0.9743521213531494,0.18096570670604706,-0.12198576331138611,-0.23957139253616333
1610991519034425600,-0.0333370715379715,0.12554989755153656,-0.3849959075450897,0.9744701385498047,0.1831224262714386,-0.11432850360870361,-0.23462648689746857
