time,y,z,x
1610991517923027000,1.8655869960784912,9.572768211364746,1.0257090330123901
1610991517933180000,1.8684511184692383,9.54337215423584,1.266224980354309
1610991517943273200,1.8684511184692383,9.54337215423584,1.266224980354309
1610991517953323300,1.9402610063552856,9.536900520324707,1.205530047416687
1610991517963353600,1.9702048301696777,9.532562255859375,1.191192626953125
1610991517973458400,1.9955345392227173,9.510880470275879,1.3158166408538818
1610991517983441400,2.058619737625122,9.47934341430664,1.4403167963027954
1610991517993407700,2.141497850418091,9.46001148223877,1.4465701580047607
1610991518004177000,2.1725871562957764,9.463167190551758,1.3779370784759521
1610991518013766100,2.113767147064209,9.488656997680664,1.2914179563522339
1610991518023551500,2.019463062286377,9.516144752502441,1.2390053272247314
1610991518033528800,1.8849931955337524,9.53508472442627,1.3035913705825806
1610991518044333000,1.7488856315612793,9.549707412719727,1.3837870359420776
1610991518054599000,1.681084156036377,9.558700561523438,1.4055548906326294
1610991518064190500,1.7024037837982178,9.559468269348145,1.3743293285369873
1610991518074042400,1.7719372510910034,9.551249504089355,1.3432248830795288
1610991518083711700,1.8653510808944702,9.523957252502441,1.4089354276657104
1610991518093522400,1.9798344373703003,9.493955612182617,1.4544562101364136
1610991518103429600,2.0638060569763184,9.48376178741455,1.4033359289169312
1610991518113378800,2.079220771789551,9.47859001159668,1.4154770374298096
1610991518123354000,2.070103406906128,9.466506958007812,1.5067542791366577
1610991518133504000,2.0943992137908936,9.445940971374512,1.5994036197662354
1610991518143420000,2.1513288021087646,9.43137264251709,1.609778881072998
1610991518155621600,2.1410410404205322,9.433815002441406,1.6091831922531128
1610991518165166300,2.0401813983917236,9.429128646850586,1.7605632543563843
1610991518174281500,1.9421138763427734,9.41118335723877,1.9565823078155518
1610991518184081000,1.8785979747772217,9.399680137634277,2.0705714225769043
1610991518193710800,1.8432163000106812,9.38425350189209,2.1699604988098145
1610991518203690000,1.8585636615753174,9.374478340148926,2.198927879333496
1610991518213529000,1.897233486175537,9.368821144104004,2.189997434616089
1610991518223440400,1.9501004219055176,9.359750747680664,2.182330846786499
1610991518233421000,2.0339694023132324,9.325677871704102,2.250577449798584
1610991518243408400,2.171354293823242,9.273907661437988,2.3345754146575928
1610991518253376500,2.366084098815918,9.228519439697266,2.3251821994781494
1610991518263365400,2.547919273376465,9.188875198364258,2.2897727489471436
1610991518273348600,2.6567327976226807,9.164851188659668,2.262226104736328
1610991518283346700,2.6819403171539307,9.16312026977539,2.2393791675567627
1610991518293570000,2.603300094604492,9.209221839904785,2.140900135040283
1610991518303458000,2.457058906555176,9.261982917785645,2.0854082107543945
1610991518313405000,2.2785871028900146,9.300581932067871,2.1160383224487305
1610991518323380000,2.1688106060028076,9.309598922729492,2.190439462661743
1610991518333362400,2.144810438156128,9.315364837646484,2.18955659866333
1610991518343357700,2.2294864654541016,9.311925888061523,2.1184499263763428
1610991518353350400,2.3923888206481934,9.273883819580078,2.1075901985168457
1610991518363351600,2.7679312229156494,9.143121719360352,2.2163631916046143
1610991518373340700,2.913991928100586,9.07397747039795,2.3112733364105225
1610991518383348700,3.04124116897583,9.016669273376465,2.3708508014678955
1610991518393344800,3.133256673812866,8.994550704956055,2.3347713947296143
1610991518403347700,3.172159194946289,8.999824523925781,2.26073956489563
1610991518413340000,3.134113311767578,9.01357650756836,2.2590200901031494
1610991518423358200,3.058439016342163,9.026081085205078,2.312185049057007
1610991518433347800,2.9442148208618164,9.057969093322754,2.33563494682312
1610991518443358700,2.7920265197753906,9.112178802490234,2.3115322589874268
1610991518453363000,2.677741527557373,9.153244972229004,2.2843379974365234
1610991518463353600,2.5925498008728027,9.177882194519043,2.2837562561035156
1610991518473356000,2.5740115642547607,9.195089340209961,2.234990358352661
1610991518483362000,2.5915093421936035,9.184073448181152,2.2599239349365234
1610991518493365000,2.642749071121216,9.1402006149292,2.3755009174346924
1610991518503355100,2.752739429473877,9.085679054260254,2.458301544189453
1610991518513367600,2.901015520095825,9.032954216003418,2.4819819927215576
1610991518523375900,3.0376148223876953,9.006428718566895,2.414025068283081
1610991518533359900,3.0677103996276855,9.018563270568848,2.329176187515259
1610991518543346200,3.013664484024048,9.03248119354248,2.3457398414611816
1610991518553348400,2.9352874755859375,9.048018455505371,2.384918451309204
1610991518563358200,2.8335354328155518,9.087410926818848,2.358055591583252
1610991518573371100,2.7465710639953613,9.146944046020508,2.2271392345428467
1610991518583861200,2.746188163757324,9.148021697998047,2.2231810092926025
1610991518593613300,2.806195020675659,9.123453140258789,2.2490570545196533
1610991518603479600,2.942185163497925,9.069828033447266,2.291759490966797
1610991518613410300,3.109794855117798,9.010089874267578,2.306044340133667
1610991518623390700,3.3417699337005615,8.910959243774414,2.3659608364105225
1610991518633371400,3.5360708236694336,8.819815635681152,2.424344301223755
1610991518643352600,3.6747324466705322,8.752835273742676,2.460611343383789
1610991518653343000,3.811552047729492,8.700455665588379,2.4381422996520996
1610991518663346400,3.926920175552368,8.673687934875488,2.348790168762207
1610991518673342700,3.941253662109375,8.690670013427734,2.260345935821533
1610991518683356400,3.8668577671051025,8.73564338684082,2.215023994445801
1610991518693354000,3.7582268714904785,8.79188060760498,2.179208517074585
1610991518703349500,3.6308934688568115,8.855094909667969,2.138760566711426
1610991518713376500,3.5855772495269775,8.883465766906738,2.0971577167510986
1610991518723360300,3.580009698867798,8.898801803588867,2.0408947467803955
1610991518733469700,3.6638123989105225,8.871894836425781,2.0090653896331787
1610991518743429000,3.7804088592529297,8.825801849365234,1.9960243701934814
1610991518753390800,3.9066269397735596,8.778480529785156,1.961360216140747
1610991518763369500,3.9895949363708496,8.746801376342773,1.9357141256332397
1610991518773371100,3.9203031063079834,8.801218032836914,1.827612042427063
1610991518783382000,3.70953369140625,8.912821769714355,1.7237647771835327
1610991518793370600,3.423598289489746,9.031726837158203,1.6962553262710571
1610991518803362000,3.1586177349090576,9.134293556213379,1.660781741142273
1610991518813351200,2.9168710708618164,9.215137481689453,1.6563477516174316
1610991518823357200,2.7282843589782715,9.274747848510742,1.6449631452560425
1610991518833355000,2.5584988594055176,9.34835433959961,1.494240641593933
1610991518843349500,2.5197222232818604,9.410823822021484,1.1215065717697144
1610991518853357000,2.6492042541503906,9.394871711730957,0.9426043033599854
1610991518863356700,2.7053756713867188,9.366387367248535,1.0593006610870361
1610991518873361000,2.703727960586548,9.372790336608887,1.0055108070373535
1610991518883350800,2.6780178546905518,9.382041931152344,0.9878698587417603
1610991518893344300,2.6385364532470703,9.390280723571777,1.0154472589492798
1610991518903340500,2.5865416526794434,9.396522521972656,1.0888316631317139
1610991518913418200,2.5347073078155518,9.399199485778809,1.1835124492645264
1610991518924049000,2.4807889461517334,9.397917747497559,1.3020027875900269
1610991518933700600,2.434431314468384,9.39272403717041,1.4215024709701538
1610991518943527200,2.4006879329681396,9.385846138000488,1.520845651626587
1610991518953433000,2.3897008895874023,9.378365516662598,1.5830262899398804
1610991518963387100,2.4040474891662598,9.37208080291748,1.5984504222869873
1610991518973374200,2.429924964904785,9.370401382446289,1.5688979625701904
1610991518983353600,2.4390151500701904,9.378412246704102,1.5056523084640503
1610991518993343200,2.42836332321167,9.39413070678711,1.4225825071334839
1610991519003352000,2.405273199081421,9.413381576538086,1.3316494226455688
1610991519013426400,2.370274782180786,9.434605598449707,1.2411305904388428
1610991519023387000,2.326983690261841,9.455777168273926,1.1592258214950562
1610991519034425600,2.2798473834991455,9.475692749023438,1.088086724281311
1610991519043928800,2.2389302253723145,9.490708351135254,1.0411651134490967
1610991519054562300,2.2075812816619873,9.501531600952148,1.0088930130004883
1610991519063952600,2.1900887489318848,9.507298469543457,0.9925640821456909
1610991519073661200,2.18768310546875,9.5081787109375,0.9894278049468994
1610991519083506200,2.199289560317993,9.50383186340332,1.0053386688232422
1610991519093427000,2.22922420501709,9.494349479675293,1.0287246704101562
1610991519103404000,2.263627767562866,9.4829740524292,1.0581045150756836
1610991519113367300,2.297619342803955,9.471202850341797,1.0897973775863647
1610991519123366700,2.3308188915252686,9.459122657775879,1.1236846446990967
1610991519133360000,2.3622288703918457,9.447015762329102,1.1593787670135498
1610991519143363300,2.3906617164611816,9.435272216796875,1.1961510181427002
1610991519153353000,2.4179317951202393,9.423372268676758,1.2345185279846191
1610991519163434500,2.441389322280884,9.412607192993164,1.2699706554412842
1610991519173392100,2.4645187854766846,9.402093887329102,1.302754521369934
1610991519183379700,2.489924669265747,9.391292572021484,1.3320244550704956
1610991519194814700,2.5168776512145996,9.380938529968262,1.3541440963745117
1610991519204073000,2.570866346359253,9.365324020385742,1.3607892990112305
1610991519213711000,2.5443577766418457,9.37409782409668,1.3501546382904053
1610991519223525400,2.6150999069213867,9.355883598327637,1.3413009643554688
1610991519234064100,2.646780014038086,9.349782943725586,1.3215510845184326
1610991519243707600,2.6773760318756104,9.344915390014648,1.2940642833709717
1610991519254850300,2.6975326538085938,9.342802047729492,1.267181396484375
1610991519264128500,2.7105069160461426,9.34217643737793,1.2438955307006836
1610991519273741300,2.722273111343384,9.341320037841797,1.2244879007339478
1610991519283540200,2.7313127517700195,9.340180397033691,1.21299147605896
1610991519293445000,2.7379050254821777,9.337713241577148,1.217116355895996
1610991519303398100,2.7441327571868896,9.334460258483887,1.2279975414276123
1610991519313373000,2.7493443489074707,9.330772399902344,1.2442586421966553
1610991519323356000,2.752643585205078,9.3271484375,1.2639786005020142
1610991519333772000,2.7537009716033936,9.323801040649414,1.2861793041229248
1610991519343562200,2.752413272857666,9.320778846740723,1.3106101751327515
1610991519353637000,2.749239206314087,9.31799602508545,1.3367929458618164
1610991519363491300,2.745004653930664,9.315394401550293,1.363369107246399
1610991519373415000,2.740173578262329,9.312894821166992,1.3899022340774536
1610991519383481900,2.734764337539673,9.310373306274414,1.4171839952468872
1610991519393419300,2.7285773754119873,9.307741165161133,1.4461009502410889
1610991519403378000,2.7209126949310303,9.305124282836914,1.4770491123199463
