time,qy,qx,yaw,qw,qz,roll,pitch
1.61099E+18,-0.092551693,0.172064856,-0.393264771,0.965381026,0.172821984,-0.252357036,-0.304929942
1.61099E+18,-0.09131249,0.164530337,-0.406017184,0.965402663,0.180526093,-0.248434514,-0.288701236
1.61099E+18,-0.090724237,0.158377782,-0.406357229,0.966229379,0.181896701,-0.244570076,-0.27656588
1.61099E+18,-0.090945177,0.154230967,-0.411719292,0.966252446,0.185197309,-0.243879631,-0.267547011
1.61099E+18,-0.088540025,0.15277952,-0.41157344,0.966612697,0.185685128,-0.23843959,-0.265587389
1.61099E+18,-0.089820951,0.153866038,-0.410138458,0.966522038,0.184641927,-0.241276324,-0.267436981
1.61099E+18,-0.095101483,0.157908812,-0.41532591,0.965154469,0.185735136,-0.254270554,-0.272858649
1.61099E+18,-0.097269416,0.165220901,-0.431802273,0.962490559,0.191970915,-0.264241934,-0.284524709
1.61099E+18,-0.097070396,0.173276812,-0.434943944,0.961108387,0.191893458,-0.268152088,-0.300315142
1.61099E+18,-0.092646949,0.179489419,-0.431830466,0.96082449,0.189780369,-0.261878103,-0.314930618
1.61099E+18,-0.087986574,0.180110037,-0.430721164,0.961139441,0.18981488,-0.252741933,-0.318159968
1.61099E+18,-0.091168791,0.176521599,-0.409563124,0.963401198,0.179962814,-0.254087508,-0.312363118
1.61099E+18,-0.093634814,0.172950774,-0.411895365,0.9635396,0.181416616,-0.257722765,-0.303975731
1.61099E+18,-0.092132896,0.167876512,-0.421945632,0.96343267,0.187420696,-0.253886521,-0.293119639
1.61099E+18,-0.086187623,0.161886811,-0.418516427,0.964953303,0.187695771,-0.238837108,-0.283869416
1.61099E+18,-0.08679051,0.161394253,-0.408510089,0.965901434,0.182903722,-0.238401517,-0.283828765
1.61099E+18,-0.087473907,0.164868623,-0.411148548,0.96514976,0.183446556,-0.241694853,-0.290208727
1.61099E+18,-0.088545129,0.172415927,-0.412849754,0.963873565,0.182702944,-0.247498944,-0.304712981
1.61099E+18,-0.087728418,0.181430399,-0.416339189,0.96228379,0.18274723,-0.250561595,-0.322681516
1.61099E+18,-0.08935535,0.19412148,-0.415193915,0.960287213,0.179390892,-0.259523481,-0.347731203
1.61099E+18,-0.090626001,0.205186471,-0.420514286,0.957873344,0.179343835,-0.26824975,-0.368888438
1.61099E+18,-0.091685332,0.212892979,-0.420358598,0.956454933,0.177381948,-0.274048507,-0.384093046
1.61099E+18,-0.089333989,0.220044732,-0.422458798,0.955094695,0.17718327,-0.27322343,-0.399187833
1.61099E+18,-0.08483173,0.224874511,-0.412183017,0.955298126,0.172164351,-0.264452547,-0.411990881
1.61099E+18,-0.080119371,0.224677622,-0.410006136,0.955759883,0.172116339,-0.254451245,-0.413586527
1.61099E+18,-0.080465272,0.219388887,-0.388599992,0.958517075,0.163214579,-0.248327985,-0.405316621
1.61099E+18,-0.079261787,0.213205069,-0.387718201,0.959825039,0.164307803,-0.242969185,-0.39329344
1.61099E+18,-0.078196965,0.205915183,-0.384483516,0.961479068,0.164444894,-0.236990049,-0.379276067
1.61099E+18,-0.076329008,0.20308423,-0.383528203,0.962156415,0.164881483,-0.231829762,-0.37430647
1.61099E+18,-0.073697969,0.202128679,-0.379795521,0.962751329,0.163776144,-0.225446105,-0.373696566
1.61099E+18,-0.07140553,0.206301942,-0.380061626,0.962081015,0.163526908,-0.222696811,-0.382892311
1.61099E+18,-0.070556775,0.212205246,-0.374361157,0.961469769,0.159895718,-0.222416222,-0.395743579
1.61099E+18,-0.067834616,0.218679056,-0.37485972,0.960294366,0.159413233,-0.219817892,-0.409733683
1.61099E+18,-0.067051716,0.222578779,-0.364735454,0.960318267,0.154116064,-0.217795074,-0.418976247
1.61099E+18,-0.061960164,0.217769802,-0.360928923,0.961738884,0.154258221,-0.204744652,-0.411254615
1.61099E+18,-0.059714463,0.204955533,-0.340624064,0.96575886,0.14743574,-0.191044137,-0.387923658
1.61099E+18,-0.060066398,0.189478621,-0.339594901,0.968594074,0.149383619,-0.185648128,-0.356621027
1.61099E+18,-0.059209291,0.175427735,-0.346957237,0.970382631,0.155167222,-0.179853618,-0.327935636
1.61099E+18,-0.060622111,0.162738129,-0.346843272,0.972249091,0.156757578,-0.177843079,-0.302008122
